caller_id,caller_type,callee_id,started_at,duration
+30 328 155 8097,people,+7 873 600 5716,2018-06-06T01:59:59.984,135
+58 107 155 8233,customers,+49 466 689 9075,2018-09-01T06:16:58.638,9961
+48 503 552 2864,customers,+86 521 724 9687,2018-06-24T15:07:00.725,1710
+49 686 145 1656,customers,+355 556 407 0145,2018-06-13T19:48:58.894,6686
+62 362 318 0581,people,+57 623 746 8581,2018-06-26T13:54:52.794,22
+7 454 540 0474,customers,+63 227 257 2272,2018-08-19T10:03:28.816,8866
+63 631 854 2672,people,+970 729 991 1150,2018-08-02T08:49:57.987,796
+86 939 147 9288,customers,+374 531 732 9074,2018-08-05T10:33:37.951,8738
+1 210 254 8475,people,+81 952 168 4332,2018-07-14T09:05:24.033,30
+63 815 962 6097,people,+420 684 726 9447,2018-07-04T09:15:43.970,140
+1 210 254 8475,people,+86 492 461 2951,2018-06-14T22:41:48.645,630
+55 125 114 0729,people,+55 338 892 1994,2018-08-04T12:47:16.366,754
+48 605 399 6898,customers,+30 328 155 8097,2018-06-13T02:49:55.024,3417
+63 408 206 3263,people,+86 848 470 7531,2018-07-21T05:47:52.777,525
+33 454 926 8596,people,+86 975 753 4666,2018-07-08T09:56:47.437,525
+62 493 645 0239,customers,+98 238 641 5078,2018-06-09T16:08:40.337,7486
+62 441 776 5105,customers,+1 424 265 8640,2018-08-08T13:28:16.231,4219
+47 287 788 2428,people,+86 628 553 0478,2018-06-06T16:20:26.556,100
+7 690 597 4443,people,+7 589 569 5267,2018-06-15T11:47:01.640,970
+63 390 716 1146,people,+51 886 864 7025,2018-07-03T20:24:00.860,70
+30 328 155 8097,people,+62 740 670 2621,2018-08-06T13:03:48.357,72
+63 958 715 1786,people,+353 297 144 2317,2018-06-22T00:31:21.055,88
+7 884 177 0089,customers,+62 421 486 9194,2018-06-05T10:07:23.500,3054
+51 901 242 0584,people,+48 735 538 2574,2018-06-29T14:46:30.584,1343
+86 369 549 0595,people,+46 696 713 1592,2018-06-24T07:30:26.969,117
+351 235 124 9020,people,+57 152 830 0336,2018-08-01T10:55:51.045,40
+62 441 776 5105,people,+57 629 420 5680,2018-07-26T23:40:38.812,80
+351 699 781 7790,people,+353 297 144 2317,2018-08-03T17:29:34.704,147
+389 785 553 2178,people,+86 226 243 1746,2018-06-10T15:18:50.947,57
+420 538 824 5280,people,+46 425 813 2534,2018-07-22T16:28:05.759,974
+58 107 155 8233,people,+66 435 621 0363,2018-06-30T02:35:13.812,111
+57 876 719 4988,people,+7 146 917 0207,2018-08-29T16:19:13.385,801
+86 939 147 9288,people,+420 684 726 9447,2018-06-04T21:21:12.696,124
+33 789 705 4973,people,+62 898 977 5098,2018-06-11T23:11:12.574,669
+7 884 177 0089,people,+212 123 830 9119,2018-07-17T23:51:56.592,227
+98 238 641 5078,people,+33 275 806 4842,2018-08-22T16:52:36.570,805
+58 309 892 3683,people,+380 966 332 1685,2018-06-06T01:48:04.694,143
+62 362 318 0581,people,+7 636 684 8842,2018-06-26T15:22:36.328,44
+1 136 994 5079,people,+234 731 633 1022,2018-08-25T10:42:45.426,53
+55 125 114 0729,people,+996 926 328 2482,2018-06-14T11:26:53.449,2370
+63 408 206 3263,customers,+66 615 504 8426,2018-07-28T02:39:17.451,3088
+263 498 495 0617,people,+86 528 326 7970,2018-09-04T14:36:13.921,57
+66 406 272 0080,customers,+95 983 880 9416,2018-06-29T00:46:16.421,8538
+86 369 549 0595,people,+86 226 243 1746,2018-06-19T02:36:03.406,174
+389 785 553 2178,people,+86 586 994 5940,2018-06-24T08:13:13.526,24
+48 605 399 6898,people,+57 609 779 5176,2018-06-27T02:51:59.850,235
+86 369 549 0595,people,+7 146 917 0207,2018-06-09T06:24:30.418,3025
+62 441 776 5105,people,+351 341 759 0598,2018-06-12T21:06:46.509,145
+7 884 177 0089,people,+86 902 758 2289,2018-08-12T17:41:32.346,664
+62 493 645 0239,customers,+62 421 486 9194,2018-06-06T05:44:37.873,4025
+66 615 504 8426,people,+57 204 339 0594,2018-06-21T17:50:04.220,587
+45 792 227 1110,people,+356 279 523 0402,2018-08-09T14:55:39.680,239
+51 415 553 5490,people,+7 146 917 0207,2018-08-17T15:31:49.987,121
+374 531 732 9074,people,+371 496 261 5112,2018-07-09T07:18:11.879,710
+62 728 538 7442,people,+62 713 224 9007,2018-07-26T18:50:53.454,85
+33 454 926 8596,people,+86 517 144 6586,2018-07-23T09:05:28.081,123
+66 406 272 0080,people,+86 892 682 0628,2018-08-10T02:53:48.064,630
+63 958 715 1786,people,+66 435 621 0363,2018-06-12T18:29:11.482,309
+1 210 254 8475,people,+86 747 391 7943,2018-07-14T19:37:34.513,172
+261 860 539 4754,people,+86 848 470 7531,2018-07-05T01:22:48.170,634
+33 454 926 8596,people,+51 138 191 1399,2018-07-18T08:22:59.076,936
+255 288 243 6585,people,+1 290 555 8205,2018-06-14T02:59:44.629,201
+98 238 641 5078,customers,+27 407 187 3101,2018-08-15T04:02:44.437,1558
+63 390 716 1146,people,+86 970 353 1268,2018-08-27T15:24:55.046,440
+7 454 540 0474,people,+86 975 753 4666,2018-07-07T14:54:36.581,133
+33 454 926 8596,people,+86 911 311 6313,2018-07-08T22:01:21.214,313
+49 106 684 3294,people,+36 318 105 5629,2018-07-06T06:33:58.613,816
+62 421 486 9194,customers,+7 454 540 0474,2018-08-11T00:31:14.740,5898
+86 172 496 6097,people,+62 438 838 0450,2018-07-12T19:00:05.794,844
+7 235 325 7495,people,+1 929 196 9254,2018-08-08T15:02:54.775,61
+33 899 450 7675,people,+62 898 977 5098,2018-08-30T15:33:26.449,114
+48 503 552 2864,people,+55 871 215 5403,2018-06-18T09:36:04.056,927
+255 288 243 6585,people,+81 114 362 8865,2018-06-12T07:42:28.698,1107
+355 556 407 0145,customers,+55 125 114 0729,2018-06-08T14:19:33.486,7546
+33 454 926 8596,people,+86 701 269 0124,2018-08-19T14:01:50.250,72
+1 662 380 0589,people,+57 629 420 5680,2018-06-24T15:24:26.757,889
+370 351 224 5176,people,+63 895 969 5583,2018-08-27T09:19:57.350,935
+48 708 591 4609,people,+98 952 780 7895,2018-06-30T00:26:30.983,2499
+7 884 177 0089,people,+86 597 782 5745,2018-06-15T07:11:50.569,1038
+62 828 512 9172,customers,+86 666 694 3017,2018-08-09T21:04:14.505,5797
+33 899 450 7675,people,+7 589 569 5267,2018-06-13T22:36:36.473,143
+63 958 715 1786,people,+86 940 564 9262,2018-07-22T13:07:30.610,444
+49 686 145 1656,people,+86 310 342 4334,2018-06-26T15:49:28.737,2288
+7 371 758 4851,people,+1 929 196 9254,2018-06-15T15:09:32.385,110
+7 171 898 0853,customers,+27 407 187 3101,2018-06-26T17:26:39.382,1225
+55 125 114 0729,people,+46 918 610 6530,2018-08-04T11:13:29.480,2762
+62 421 486 9194,people,+212 180 649 3257,2018-08-12T00:45:36.676,81
+63 408 206 3263,people,+351 861 789 1765,2018-08-01T23:29:47.448,2089
+850 471 675 1116,people,+358 537 676 5596,2018-07-23T01:36:27.698,797
+62 587 949 6348,people,+351 272 414 6570,2018-07-12T06:34:16.221,109
+370 351 224 5176,people,+86 440 782 2622,2018-08-08T12:35:15.049,517
+1 136 994 5079,people,+356 279 523 0402,2018-08-16T04:44:24.545,79
+54 398 559 0423,customers,+62 362 318 0581,2018-06-06T17:30:51.545,5580
+48 605 399 6898,people,+30 473 253 7585,2018-08-08T01:10:34.877,1046
+51 901 242 0584,people,+358 537 676 5596,2018-06-24T06:28:03.673,1021
+55 595 171 0583,customers,+49 686 145 1656,2018-08-12T16:20:01.973,9760
+86 369 549 0595,people,+7 589 569 5267,2018-06-17T21:45:04.961,17
+1 136 994 5079,people,+63 705 641 2260,2018-07-21T21:41:47.252,1923
+63 227 257 2272,people,+86 747 391 7943,2018-06-21T08:18:02.116,54
+7 722 998 0596,people,+33 130 458 6541,2018-08-03T02:29:06.340,146
+81 746 154 2598,people,+86 252 157 2705,2018-07-11T20:11:35.637,75
+66 615 504 8426,customers,+55 595 171 0583,2018-08-19T20:32:18.963,4652
+880 194 102 3763,customers,+62 107 530 7500,2018-07-22T09:40:47.133,4739
+263 498 495 0617,people,+63 585 918 6925,2018-08-31T22:00:51.681,70
+58 107 155 8233,customers,+46 946 207 0186,2018-07-24T08:26:04.800,3269
+1 424 265 8640,people,+351 539 323 5343,2018-08-25T17:02:25.425,2657
+261 860 539 4754,customers,+33 899 450 7675,2018-06-06T05:02:55.146,6640
+30 328 155 8097,people,+962 105 418 2424,2018-07-12T22:04:26.856,49
+62 477 203 1324,people,+86 521 430 5953,2018-08-06T03:39:16.883,943
+62 828 512 9172,people,+53 518 683 3767,2018-06-09T14:56:12.910,3449
+58 309 892 3683,customers,+48 605 399 6898,2018-07-09T09:56:16.615,8155
+63 699 640 6521,people,+86 922 760 0418,2018-06-05T00:00:06.503,60
+52 345 844 0838,people,+7 555 819 6329,2018-07-26T12:07:35.788,2102
+63 699 640 6521,customers,+86 521 724 9687,2018-08-10T07:39:55.543,6144
+263 498 495 0617,customers,+46 946 207 0186,2018-06-17T12:48:19.540,7690
+86 521 724 9687,people,+595 284 854 1145,2018-08-06T03:23:55.951,708
+86 939 147 9288,people,+81 918 768 4173,2018-06-16T02:11:08.290,472
+27 407 187 3101,customers,+63 699 640 6521,2018-06-20T23:03:53.733,7149
+66 406 272 0080,people,+965 148 209 6906,2018-08-22T15:33:29.664,2867
+7 454 540 0474,customers,+263 498 495 0617,2018-07-14T06:16:07.116,7875
+261 860 539 4754,people,+86 492 461 2951,2018-08-17T14:14:10.965,282
+33 789 705 4973,people,+1 841 103 5702,2018-08-01T06:42:30.680,118
+57 876 719 4988,people,+62 210 565 0115,2018-06-21T05:53:06.933,1014
+49 686 145 1656,people,+62 391 403 5968,2018-08-11T13:17:37.713,885
+86 939 147 9288,people,+82 340 347 2830,2018-06-16T09:15:10.785,1014
+63 958 715 1786,people,+54 918 106 7139,2018-08-10T07:17:01.341,12
+261 860 539 4754,people,+212 180 649 3257,2018-08-27T15:39:16.053,1338
+63 699 640 6521,people,+81 952 168 4332,2018-08-04T00:32:03.247,512
+62 828 512 9172,people,+86 133 217 5321,2018-06-10T04:03:37.129,663
+48 605 399 6898,customers,+55 125 114 0729,2018-06-27T07:36:27.466,6239
+221 577 657 7754,people,+86 787 989 5295,2018-08-19T05:32:58.798,474
+48 605 399 6898,people,+86 323 137 2175,2018-08-22T05:11:16.280,558
+7 235 325 7495,people,+33 275 806 4842,2018-09-02T23:35:39.688,941
+380 193 998 0755,customers,+591 948 181 0275,2018-08-03T18:26:57.203,5852
+58 107 155 8233,people,+86 989 998 5001,2018-07-09T07:49:44.582,65
+63 354 310 6825,people,+62 898 977 5098,2018-09-03T05:34:12.026,416
+62 235 664 6205,people,+255 587 909 4812,2018-06-19T04:43:25.374,51
+62 107 530 7500,people,+1 929 196 9254,2018-06-26T19:38:41.874,481
+850 471 675 1116,people,+7 562 888 4228,2018-06-21T16:43:06.278,314
+62 107 530 7500,people,+81 918 768 4173,2018-07-05T20:05:45.686,137
+263 498 495 0617,people,+63 584 757 2676,2018-06-07T14:56:46.555,146
+62 429 757 5087,customers,+62 493 645 0239,2018-07-25T07:06:50.419,9347
+48 708 591 4609,people,+57 629 420 5680,2018-07-31T15:44:53.896,159
+261 860 539 4754,people,+57 629 420 5680,2018-08-26T00:49:04.000,1035
+62 691 123 7989,people,+507 911 871 1991,2018-06-21T14:29:42.794,510
+62 828 512 9172,people,+967 974 664 3827,2018-07-03T19:22:56.285,662
+31 461 329 9985,people,+86 145 764 6894,2018-08-07T19:11:34.969,72
+380 193 998 0755,people,+52 223 678 9386,2018-06-28T23:47:27.366,153
+55 595 171 0583,people,+965 148 209 6906,2018-07-23T10:42:26.256,131
+58 309 892 3683,people,+57 555 972 0633,2018-08-14T18:18:43.646,137
+81 308 988 7153,people,+33 130 458 6541,2018-06-10T22:35:03.917,299
+58 107 155 8233,people,+57 555 972 0633,2018-07-23T21:31:35.963,145
+86 682 953 4286,people,+48 690 297 4549,2018-08-23T03:23:57.790,819
+55 316 423 7951,people,+86 547 372 9492,2018-07-09T10:36:40.906,603
+86 262 669 5847,people,+57 722 575 9749,2018-08-21T02:51:20.921,1281
+1 253 601 5208,people,+86 984 961 8903,2018-07-27T12:05:35.045,51
+1 662 380 0589,people,+82 340 347 2830,2018-07-20T04:31:43.483,346
+86 939 147 9288,people,+86 366 795 3504,2018-09-02T16:58:14.307,1057
+55 316 423 7951,people,+234 370 280 1569,2018-09-01T06:48:16.507,270
+63 408 206 3263,people,+33 118 160 3538,2018-07-29T11:26:28.202,33
+351 543 997 4318,people,+7 616 313 9033,2018-08-22T06:30:26.915,113
+386 487 202 8409,people,+86 970 353 1268,2018-06-25T13:34:25.461,959
+261 860 539 4754,customers,+386 487 202 8409,2018-09-01T15:22:38.501,3298
+263 498 495 0617,people,+1 901 419 5903,2018-08-17T20:35:24.010,46
+81 746 154 2598,people,+86 608 352 6646,2018-08-19T21:09:21.364,591
+51 415 553 5490,people,+351 174 748 3855,2018-08-05T23:29:43.145,1248
+62 477 203 1324,people,+7 401 678 5075,2018-08-14T21:40:58.255,3026
+355 556 407 0145,customers,+63 958 715 1786,2018-07-29T23:06:23.611,9944
+57 876 719 4988,people,+351 193 656 5262,2018-08-29T12:35:22.369,132
+389 785 553 2178,customers,+7 884 177 0089,2018-07-12T03:04:39.457,9063
+252 588 156 8989,people,+62 291 610 7715,2018-08-22T14:12:41.456,607
+48 503 552 2864,people,+86 183 374 6732,2018-07-02T07:40:59.081,108
+31 461 329 9985,customers,+686 141 630 2349,2018-06-14T06:08:50.555,1926
+1 210 254 8475,people,+7 134 869 6173,2018-08-12T14:33:37.003,1687
+66 406 272 0080,people,+502 865 188 9557,2018-08-24T03:54:36.856,157
+63 815 962 6097,people,+62 391 403 5968,2018-08-09T11:09:22.579,58
+48 708 591 4609,people,+996 926 328 2482,2018-07-27T14:59:41.027,139
+49 686 145 1656,people,+57 351 448 8514,2018-08-13T17:58:19.480,1154
+62 362 318 0581,people,+57 351 448 8514,2018-08-10T00:03:24.053,2827
+45 792 227 1110,people,+86 902 758 2289,2018-08-22T04:48:36.103,972
+351 149 297 1404,customers,+7 371 758 4851,2018-07-25T17:18:07.709,6114
+66 406 272 0080,customers,+58 107 155 8233,2018-07-18T03:06:28.777,5842
+86 521 724 9687,customers,+52 345 844 0838,2018-06-17T14:07:09.301,5485
+33 899 450 7675,people,+46 581 906 2649,2018-06-26T15:50:46.521,57
+86 172 496 6097,people,+371 496 261 5112,2018-07-11T09:16:14.877,15
+86 231 940 5196,customers,+33 789 705 4973,2018-06-05T23:48:21.664,5861
+62 587 949 6348,people,+62 740 670 2621,2018-07-05T05:09:58.184,426
+46 946 207 0186,people,+86 984 961 8903,2018-08-09T01:13:35.148,31
+62 429 757 5087,people,+86 902 758 2289,2018-06-22T14:47:03.692,192
+33 899 450 7675,people,+82 340 347 2830,2018-08-10T08:47:35.491,173
+62 587 949 6348,people,+86 689 952 8046,2018-06-16T21:07:28.996,266
+7 690 597 4443,people,+351 883 581 3751,2018-08-12T08:05:50.386,552
+30 328 155 8097,people,+63 210 501 5367,2018-08-21T07:52:43.416,62
+62 477 203 1324,people,+48 327 319 3731,2018-07-28T14:31:31.979,176
+62 477 203 1324,people,+86 366 795 3504,2018-08-21T08:52:12.508,3407
+62 421 486 9194,people,+356 279 523 0402,2018-08-15T14:01:25.712,122
+48 503 552 2864,people,+351 573 522 8513,2018-06-22T13:44:14.393,67
+46 983 626 0444,people,+48 454 123 2284,2018-07-31T09:47:22.689,688
+7 371 758 4851,people,+48 851 232 2656,2018-07-18T15:21:47.522,193
+55 316 423 7951,people,+86 557 405 6681,2018-06-06T00:19:57.808,520
+216 124 435 9613,customers,+880 194 102 3763,2018-07-13T23:05:42.292,8883
+48 708 591 4609,people,+81 563 264 1993,2018-06-07T14:50:07.269,867
+370 351 224 5176,people,+81 875 233 3294,2018-08-02T09:22:11.124,133
+86 666 694 3017,people,+86 825 153 5518,2018-08-30T09:38:21.352,46
+355 556 407 0145,people,+7 136 408 5882,2018-08-21T10:27:59.207,60
+63 227 257 2272,people,+234 731 633 1022,2018-07-24T02:34:04.963,683
+81 308 988 7153,people,+7 146 917 0207,2018-08-15T22:59:16.072,967
+7 454 540 0474,people,+502 865 188 9557,2018-06-20T02:36:43.674,2668
+216 124 435 9613,people,+47 544 568 9437,2018-08-19T13:36:37.789,2269
+45 792 227 1110,people,+351 573 522 8513,2018-07-09T09:17:24.324,345
+54 398 559 0423,people,+972 485 203 6986,2018-07-08T21:49:31.646,134
+263 498 495 0617,people,+86 440 782 2622,2018-06-26T18:32:08.588,2285
+45 792 227 1110,people,+62 898 977 5098,2018-07-17T12:54:03.159,2053
+63 815 962 6097,people,+7 146 917 0207,2018-06-15T09:51:48.255,156
+62 235 664 6205,customers,+7 884 177 0089,2018-08-16T04:28:43.130,2298
+1 136 994 5079,people,+86 945 491 4744,2018-08-28T04:43:53.269,1142
+31 461 329 9985,people,+1 901 419 5903,2018-08-11T16:26:40.737,1064
+389 785 553 2178,people,+48 195 624 2025,2018-08-19T22:59:29.934,334
+62 635 323 3882,customers,+7 454 540 0474,2018-06-27T10:14:12.498,9043
+374 531 732 9074,people,+62 358 986 3837,2018-08-29T23:19:13.940,2526
+86 467 545 3578,people,+970 729 991 1150,2018-06-13T18:32:15.672,1799
+45 792 227 1110,people,+86 813 367 2711,2018-07-17T23:12:28.187,1116
+55 595 171 0583,people,+33 739 275 6004,2018-08-30T21:24:20.120,167
+62 477 203 1324,customers,+386 487 202 8409,2018-06-10T02:36:20.344,5744
+63 354 310 6825,people,+48 735 538 2574,2018-07-14T02:55:42.923,779
+880 194 102 3763,people,+380 966 332 1685,2018-06-23T23:47:00.544,164
+62 107 530 7500,customers,+7 235 325 7495,2018-08-20T12:44:09.652,6749
+7 690 597 4443,people,+63 585 918 6925,2018-06-30T09:04:34.966,60
+81 746 154 2598,people,+66 476 694 0263,2018-08-30T05:00:41.342,1125
+55 316 423 7951,customers,+62 493 645 0239,2018-06-24T15:48:44.650,1497
+1 384 132 9095,people,+63 536 683 3262,2018-08-05T17:30:55.771,1179
+52 345 844 0838,people,+7 636 684 8842,2018-07-21T05:11:09.724,40
+7 371 758 4851,people,+33 739 275 6004,2018-08-04T15:34:31.887,104
+7 171 898 0853,people,+86 945 491 4744,2018-08-24T01:19:07.540,213
+49 686 145 1656,customers,+86 262 669 5847,2018-06-20T10:16:37.909,4064
+48 708 591 4609,customers,+81 153 962 4648,2018-06-12T08:22:29.071,7131
+63 390 716 1146,people,+62 291 610 7715,2018-08-02T21:07:02.396,320
+55 595 171 0583,people,+64 793 983 6804,2018-06-18T04:58:58.059,68
+86 939 147 9288,customers,+57 876 719 4988,2018-07-09T17:04:19.279,5263
+261 860 539 4754,people,+54 335 334 1966,2018-08-20T10:46:33.898,677
+48 605 399 6898,people,+33 275 806 4842,2018-08-31T08:43:23.268,169
+62 362 318 0581,people,+33 130 458 6541,2018-07-26T22:48:08.974,1993
+81 153 962 4648,people,+48 454 123 2284,2018-08-02T22:41:01.078,2665
+27 407 187 3101,people,+36 318 105 5629,2018-06-25T22:42:21.337,106
+63 958 715 1786,customers,+31 461 329 9985,2018-06-10T08:22:21.205,3978
+46 983 626 0444,people,+86 437 159 4156,2018-06-20T05:30:08.520,381
+31 461 329 9985,people,+212 521 165 3985,2018-08-19T05:57:37.195,142
+86 521 724 9687,people,+81 918 768 4173,2018-06-10T08:17:00.985,82
+46 983 626 0444,customers,+86 467 545 3578,2018-06-20T03:06:04.399,2579
+261 860 539 4754,people,+62 210 565 0115,2018-08-17T06:47:48.068,978
+63 699 640 6521,people,+86 848 470 7531,2018-07-19T17:56:05.297,664
+420 538 824 5280,people,+234 370 280 1569,2018-07-06T18:16:45.805,529
+49 466 689 9075,people,+86 945 491 4744,2018-07-14T02:45:56.998,130
+374 531 732 9074,people,+351 398 218 9116,2018-08-16T23:20:15.919,414
+86 521 724 9687,people,+86 204 518 7830,2018-08-14T09:30:55.109,91
+591 948 181 0275,people,+1 929 196 9254,2018-06-09T22:30:58.038,82
+351 699 781 7790,customers,+216 124 435 9613,2018-07-10T12:09:20.889,4279
+81 153 962 4648,people,+48 735 538 2574,2018-06-21T03:52:37.632,82
+351 149 297 1404,customers,+55 595 171 0583,2018-08-18T02:13:55.459,4124
+62 163 815 9844,people,+86 597 782 5745,2018-07-25T05:57:06.470,114
+54 890 522 5284,people,+234 731 633 1022,2018-07-19T18:00:05.088,523
+261 860 539 4754,people,+86 856 824 5215,2018-08-12T10:56:55.598,133
+27 407 187 3101,people,+55 492 114 4068,2018-06-09T11:37:17.740,74
+49 686 145 1656,customers,+33 789 705 4973,2018-08-29T19:59:02.618,2717
+62 635 323 3882,people,+30 385 759 1411,2018-08-05T02:21:35.365,341
+47 287 788 2428,customers,+1 662 380 0589,2018-07-26T15:49:11.529,4103
+351 235 124 9020,customers,+597 769 358 0569,2018-06-13T11:23:57.649,9525
+7 371 758 4851,people,+62 997 660 3320,2018-08-21T21:29:37.668,62
+45 792 227 1110,people,+507 317 464 4324,2018-06-10T00:42:14.362,62
+58 107 155 8233,customers,+597 769 358 0569,2018-07-24T23:10:05.678,1666
+51 901 242 0584,people,+63 594 112 6128,2018-08-04T07:04:23.225,1091
+55 125 114 0729,people,+55 337 632 4995,2018-08-16T08:00:50.638,743
+33 789 705 4973,customers,+7 884 177 0089,2018-07-01T04:17:49.687,9373
+1 384 132 9095,people,+86 573 203 6463,2018-08-04T11:00:35.413,298
+62 362 318 0581,people,+86 989 998 5001,2018-09-01T23:24:49.847,131
+46 983 626 0444,people,+57 629 420 5680,2018-07-14T05:57:47.913,290
+62 235 664 6205,people,+81 438 800 8185,2018-06-11T07:47:23.517,170
+49 466 689 9075,people,+81 918 768 4173,2018-09-01T02:52:17.696,562
+98 238 641 5078,people,+81 563 264 1993,2018-06-08T01:09:38.277,997
+62 477 203 1324,customers,+62 421 486 9194,2018-07-26T05:14:47.955,3921
+54 398 559 0423,people,+255 587 909 4812,2018-08-24T16:20:10.491,59
